customer_id,industry,annual_revenue,ebitda_margin,current_ratio,leverage_ratio,cash_flow,loan_amount,loan_term_months,interest_rate,debt_to_income,credit_utilization,number_of_accounts,delinquencies_12m,previous_defaults,collateral_value,days_past_due,years_in_business,ead,lgd,default,pd_true
SME106354,Wholesale,2317538.8196733706,0.12990687615607868,0.9198966387826757,1.161793992359196,72373.66791594792,30109.84147136951,36,0.0567795882267193,0.6850888227983387,0.47926839431767976,4,1,0,68858.81591609115,26,7.0,27705.323003580033,0.2642416143367423,1,0.34605354952962086
SME106355,Construction,404793.01877420483,0.174345578594126,0.5410808993371593,0.8994939648702329,31468.915261189803,23543.439889177982,60,0.048418140166454474,0.3572005806979087,0.4493160350805438,6,0,0,71786.77601055085,41,5.7,22896.965045815934,0.2080997949582732,0,0.2004635646593467
SME106356,Retail,1095911.6321673244,0.2281320053732128,1.6638313295389495,5.585936771270472,71547.32022044333,79543.4313660148,12,0.08911598519374193,0.4733007559762112,0.4132631364205764,7,1,0,199255.69302945543,5,5.2,76254.48669266737,0.17187844521665338,0,0.14731466885741953
SME106357,Technology,1018889.1254032961,0.16751242884555925,1.4137715641229909,0.1,93193.43222812438,43655.79438098024,24,0.035847464918986216,0.23658463921097042,0.8462070165306524,3,0,0,32836.66903200209,58,9.8,40947.29097185247,0.3539432154096052,0,0.044918617494284885
SME106358,Construction,1539320.6722480168,0.07512930247062713,1.2846747773182288,4.500815515409011,61121.29048375838,102814.6806863041,12,0.04007284408262277,0.7097838839698863,0.32626481589473566,4,1,0,70952.13063016806,5,12.8,95359.24692180021,0.38740289914967163,1,0.11832243784145191
SME106359,Construction,210949.97369102854,-0.03449246517844928,1.8675460784438707,0.7215967460129633,80084.03701445213,13261.609515790033,48,0.08025622225301905,0.5697370011801882,0.6286816110206418,7,0,0,217159.39802401038,26,9.1,12358.80103751289,0.15993867459526412,0,0.05199050755642227
SME106360,Retail,1433508.3673256466,0.07848502352965411,1.6985641520727903,1.0645977885843956,197133.24916150628,120769.58222707457,60,0.114220003731409,0.31906822545013813,0.2902550435216357,7,0,0,530702.1933172827,0,2.2,120743.55598435194,0.24392384652081736,0,0.006562768684784823
SME106361,Transportation,3098534.60897313,0.03244077107787796,1.303239949981765,1.0384389776727265,47852.0766444063,61525.94528198717,48,0.10373587256834095,0.6958396917315885,0.5312919059234336,4,0,0,144495.21539719912,26,6.6,55493.26662025681,0.15126961001701053,0,0.07420517601539563
SME106362,Construction,377492.892907217,0.0815702238111361,3.1280080252250686,0.9232387879470219,131665.80449881652,18193.149705924683,24,0.084495084698068,0.539821624325425,0.6326964459645742,8,1,0,527710.0534466071,8,23.9,18454.726350498786,0.09903871235293682,0,0.014214089871254925
SME106363,Manufacturing,506209.58754357847,0.1593821591092169,2.0098937937306522,4.176568020398521,60513.98771685635,109959.69996201238,12,0.03,0.5660387969285864,0.542608459918029,9,0,0,222904.34721792184,28,10.5,99654.38401527116,0.15196211605395954,0,0.11867822357789044
SME106364,Hospitality,289686.14507028554,0.1467512406270941,2.794640389460082,3.6413869970973596,263573.7118292075,123473.35764147934,36,0.03,0.5792660035243866,0.7104898755373782,10,0,0,127819.21330595668,10,0.5,117077.13524604948,0.37329846064478284,0,0.1143095618165441
SME106365,Retail,345781.9827621922,0.2886542093550568,1.2217747916863262,2.3278413890776344,20632.437221798755,40712.437440417496,36,0.07065151735832848,0.3529518822038451,0.4182149338254174,7,1,0,118191.27484910552,0,5.7,36991.23088792425,0.2590397431958634,0,0.10184915152432385
SME106366,Retail,2707192.827387191,0.1786465241665749,1.5873345165666026,7.03177139367249,236433.8419586018,140005.0379078834,36,0.11911513447942593,0.7446263144378237,0.12242430393366496,5,1,0,62192.635397223596,0,18.9,132934.40244359954,0.5132828812129365,0,0.11099161374763117
SME106367,Wholesale,179111.8005392795,0.2927333826651762,0.7689519058061343,2.6732371909678956,45320.70200004346,25309.30757797555,60,0.05269681262124906,0.7356414345376638,0.5463011614196425,10,0,0,59707.83195423381,28,11.8,24231.34790261856,0.09498666570881067,0,0.124469208082659
SME106368,Construction,190590.2621034629,0.19721115231919414,1.2682369268789975,2.795801966780332,489239.44192927674,11490.257082689352,72,0.09656069554409821,0.742548472416888,0.4658162661911793,9,1,0,57673.25413846044,0,9.3,10552.912376748944,0.08,0,0.08865106488812902
SME106369,Professional Services,2448291.363120226,0.2268565394644028,1.1288223989518225,1.602979492125333,108201.52089176023,69955.29729848333,60,0.08272162863044069,0.05,0.5570354796578318,5,0,0,212756.3706971011,0,5.0,63429.255340043965,0.13614721049289943,0,0.040073480449978584
SME106370,Hospitality,913052.2856392652,0.11128781827032334,3.0975278856612602,1.4124262414947584,157192.05156648808,38030.060872884824,36,0.06065441461442381,0.42686426004263384,0.4429225829770961,6,1,0,76819.23523419586,0,13.2,35342.42034046437,0.16089686182745527,0,0.011659907877849774
SME106371,Manufacturing,4074954.9486196395,0.05403925733365668,1.069137486261826,1.8470187397923414,63270.4762615831,28028.036899105027,12,0.06473116856804108,0.4854635945538826,0.28453870219496985,6,2,0,115277.68659223423,0,12.5,28514.985941569634,0.1298054622197356,0,0.1114847300044117
SME106372,Technology,311626.7268274447,0.10408320873592963,1.3212814007553675,4.062766773567516,134948.1942623897,131274.17611729322,72,0.032904656992810845,0.36324448155677075,0.31197978985576313,13,1,0,430737.80651016504,29,16.0,128478.2705612753,0.08,0,0.09601410072968367
SME106373,Professional Services,554754.6024706957,0.1390504375457601,0.6504813312256834,3.613795713250261,134898.7448462545,97009.09414728827,48,0.0859920744684703,0.42219886477738233,0.5668913189707261,2,1,0,122843.50729571085,43,15.8,97045.77226924861,0.30106001817935396,0,0.06667528782565431
SME106374,Wholesale,252539.52654742304,0.08974728927959832,1.7435478522673764,4.76496301537707,64332.91765800215,164150.69225582498,36,0.0586266267249249,0.41489182749266185,0.5357943425987584,8,1,0,237298.30604866767,29,6.1,164710.48594649066,0.13754002041139685,1,0.17353556441144333
SME106375,Wholesale,564277.3520993222,0.059908606042331905,0.9548760244504064,1.5526767980486074,145490.59637710484,115202.48753149433,72,0.09621626389788972,0.6626306282707158,0.45989042444066475,4,0,0,90841.39770681573,0,12.1,115926.58532147986,0.4788097163414747,1,0.0560284866019586
SME106376,Wholesale,82942.53542458937,0.17334701539366076,1.9552001509644845,3.643214516159318,3551.8055737817713,53912.64802598309,24,0.06936387010022019,0.6379155704014209,0.4821302653113994,7,1,0,115063.10850589085,33,7.4,53312.031852270295,0.19038361530265477,0,0.1758027868534078
SME106377,Hospitality,969906.1145340184,0.05956822670421982,0.4664214658486965,3.188813076573002,40956.78239481971,38473.96563808018,36,0.06759168363242507,0.4832133696460774,0.3544950480162957,2,1,0,53210.118371163844,18,3.1,36988.006380359926,0.21377006618120048,1,0.2752179426199758
SME106378,Wholesale,675679.4684593523,0.017320644150517567,1.383107190445718,3.394723362273706,74552.72682755282,13106.232363472207,48,0.03,0.5001716986349231,0.4226575631779455,7,1,0,223009.06056146664,4,17.0,12034.343547770011,0.13158420612366684,0,0.11051717655286117
SME106379,Construction,461596.0041113735,0.05023311088819235,0.4348100547687155,1.3179589811272994,114886.92741193755,300037.4026723928,36,0.08220511531667185,0.42590776123182067,0.4820425369681191,5,2,0,92366.20260395175,0,10.6,285580.4159102494,0.47358140521258807,0,0.030927945707717182
SME106380,Professional Services,330921.2383367968,0.12125156093894016,1.180217873786547,1.038027227931292,175397.9595364946,122862.88371133037,24,0.0877696250355022,0.7824602897779944,0.20777794651147544,3,0,0,333132.3019667468,8,2.7,112600.69688062834,0.21121714456351154,0,0.08327365448478743
SME106381,Hospitality,199834.7417337154,0.06072647137883816,1.2920329321239157,3.5626212539265087,58254.30133302734,129892.58212691502,24,0.1064707244069873,0.489036811469211,0.3571757484946663,3,0,0,188351.59846360277,0,7.6,120349.80586068178,0.3081565944940377,0,0.13035903948876207
SME106382,Transportation,1012277.1065334773,0.12175280773451921,1.1205326946220622,4.096545637562629,51461.9095911488,29601.464209663056,48,0.053877773909089405,0.7352360504642229,0.2553118109190131,5,3,0,143151.92686342227,5,16.0,27734.175396170966,0.12841292958035974,0,0.1457734951449501
SME106383,Professional Services,151586.24475936772,0.18803554442233683,1.1748810538151528,1.7107102937176326,160230.8227080911,98531.05909358902,72,0.08162498700822514,0.5961340891644787,0.3037362196391758,4,1,0,297750.9192393798,37,6.3,88609.89601849206,0.11556297316283486,0,0.09935575957469454
SME106384,Wholesale,815776.6734981176,0.18595544374906808,1.984142548146544,3.674456305609168,206156.8294722413,103314.7344700315,72,0.08499391749231044,0.5275146542877001,0.6719556973861183,5,0,0,93347.63081825661,49,17.6,103145.0949349358,0.3311619794739136,0,0.06626999821304078
SME106385,Hospitality,3892068.7820611596,0.08713392727285513,2.645949875198508,4.618999218082194,142326.10594136603,199379.89653697654,36,0.043092282132215894,0.14784429084667539,0.15356642613461133,5,1,0,35721.29957923651,13,2.3,197376.90231039142,0.5621840169903392,0,0.0350357192426718
SME106386,Wholesale,2159789.861627787,0.03568467303688405,1.6366189608577546,2.1211235575096983,63720.665607445175,132369.5966300092,60,0.0593466860578675,0.6430312081669477,0.20114319365989,4,0,0,523246.3359925439,15,0.5,123007.15875192583,0.08,0,0.03710272888953478
SME106387,Manufacturing,108539.78397435017,0.09395012278806342,0.9769760249406448,0.39789979585637125,724843.663610577,66529.07963317793,24,0.04533126823835587,0.11058618999787495,0.17070361636785156,6,1,0,173464.59991304917,59,6.8,64237.05405870278,0.10424272589274824,0,0.12667183356349407
SME106388,Technology,285861.2807110086,0.19245158478268404,1.485242591621994,0.5979350446219729,78544.30631626735,102614.79819584492,48,0.047423078062765495,0.3869385811426224,0.541759127432775,4,0,1,66731.93677627838,25,8.5,95786.84489438315,0.3425138507457685,0,0.05277316042561875
SME106389,Wholesale,745231.9122679479,0.2111356983235655,1.255151958658623,1.6175636685719668,88857.47249808261,59866.644776576584,36,0.06510346351874541,0.17534816691461383,0.5085255471462123,10,1,0,105482.73682629812,22,8.1,59499.697649239664,0.24474989266811747,0,0.060593479854502516
SME106390,Manufacturing,455758.3792434678,0.16823119368266826,1.9391660755288394,1.9863778519932869,317948.9301177893,164648.1729929797,48,0.057692474190748806,0.5973751377564347,0.16055088197537104,7,0,0,120091.88153917741,32,15.5,152985.33294431109,0.38714406308922156,0,0.0147832900687506
SME106391,Transportation,120643.38984774445,0.23611488407963366,1.608323674761867,2.642177894294878,289308.4500897104,41089.3379327392,12,0.07457178609114797,0.3477702881718387,0.5130870503908349,5,1,0,136779.84050386221,8,12.8,37093.75421448107,0.1983556714703986,0,0.04765968317294872
SME106392,Retail,718783.8398195656,0.2783361695695499,0.5822127785384307,2.674690807365849,138241.98703040773,44483.90148651432,60,0.09066362996905314,0.5393113100700342,0.6684646061325451,7,0,0,282102.43203058577,68,5.2,41490.85593687083,0.08,0,0.3543157756481717
SME106393,Manufacturing,484069.1778288085,0.10134176574963777,2.0538645182484143,2.2642224709029413,32483.743525729824,70499.06286803333,48,0.08980531159307202,0.05,0.2950402705867204,6,2,0,64836.982193198615,25,10.7,66149.40343414037,0.48291479236856727,0,0.023978955898403407
SME106394,Transportation,3316184.419051212,0.2589250603189192,1.9817622967529958,3.7867759666760126,80934.45409654231,136329.1222502594,48,0.09466489079275732,0.5827774066202082,0.7452052402668221,8,0,0,48967.26143296221,56,22.8,121121.38618026348,0.6622738759471721,0,0.12857553557984613
SME106395,Professional Services,379561.26442838233,0.11915603833666052,2.2722657869623295,1.4827622036019659,116505.70360852564,84565.0428220204,24,0.06835912174426363,0.5719668468609933,0.7109547870376747,14,0,0,89383.90278373238,4,7.7,80244.29998750043,0.20377105321835454,0,0.029922518253257077
SME106396,Professional Services,1572226.5939640158,0.22158789578080512,1.16595750454305,4.7234790295843325,423732.6628890533,61198.40887835056,36,0.0621237324775422,0.2367706060484656,0.29530277228991936,5,0,0,187497.2942641958,36,7.8,55257.34466590927,0.15942954284786398,0,0.1860249574479696
SME106397,Manufacturing,137710.8666322555,0.19668579749382098,1.6155355773033118,4.204105388731241,1040048.9879409879,89512.06331096607,12,0.044223771176101975,0.32321003469671794,0.23021278891143082,9,1,0,93767.46880297332,55,9.9,90004.82916450442,0.44856226951737277,0,0.12845222814036358
SME106398,Construction,174903.68012654677,-0.018164673540209952,0.7983728286804694,4.086891395375911,42654.43239955267,113687.3920822554,36,0.0924901446729374,0.6625540543200146,0.39815011060494093,4,0,0,387023.4366943046,16,12.7,100170.61581684511,0.08,0,0.23478088458662377
SME106399,Professional Services,1006170.3605718589,0.06270182920585679,1.4218153555799264,1.644791627966326,157533.884161435,54696.47059316583,36,0.09940981693826839,0.471269774405544,0.23981024883421395,8,1,0,115227.39444317663,0,7.0,48595.40701967057,0.08,0,0.017604604638279498
SME106400,Wholesale,1445160.2609451208,0.04229696669517137,1.6683419356794749,2.5137227405876432,35119.45362599459,33321.664703264534,60,0.10632455103809421,0.5747436815490691,0.28208835029584367,7,1,0,21899.088148831434,18,14.5,33611.02119168401,0.44939430111048845,0,0.16032316784563197
SME106401,Wholesale,187701.32354325044,-0.002563762530071012,1.1001693257509775,3.856549504476483,65356.96012810055,69612.39789576287,24,0.08285692142221482,0.10328199570719926,0.5370212628950128,5,2,0,158768.63621595738,42,7.2,65692.07691153267,0.09959933468134187,0,0.17505416602622365
SME106402,Manufacturing,500857.74943352904,0.2103451986716525,1.6382869897877097,2.380137318460654,33498.30410200349,47571.58849605438,24,0.06333143726239203,0.39187439789085443,0.32664259307336474,5,1,0,11592.974191582596,49,0.5,42427.458162848874,0.5486271478312403,0,0.04488594552129761
SME106403,Construction,122813.32842532697,0.3055017484096053,1.542400051772508,1.5813601172317626,328506.0571214693,41925.733725480284,60,0.047839782447440554,0.6067858900007214,0.6092233213842879,5,0,0,111416.94747011135,0,4.6,40469.87590343093,0.10502987497490363,0,0.07643102935023098
SME106404,Wholesale,407901.16185947484,0.11938619962407576,1.2025899488148546,1.517179786854465,90585.52376504212,152839.6280628166,48,0.04148843119796401,0.2904004794194657,0.43540361660994864,7,2,1,30244.795950306692,0,5.6,149591.28970016586,0.49520832769590806,0,0.26049338465326255
SME106405,Professional Services,1129090.2586815397,0.20833253322931033,2.218609273339178,1.5951066196371302,95234.52614992094,210699.95042394983,48,0.03,0.3049055957889595,0.4135473405916765,6,0,0,72602.01995503971,0,15.5,199071.70622995458,0.47452727061283234,0,0.013372759089637974
SME106406,Technology,316488.2834810267,0.25877002541525956,1.3210564769944773,0.8425012636528288,76445.46406863723,76845.05260675299,24,0.10070188277495586,0.41995645387943986,0.5467826392149567,6,1,0,87545.61266012615,61,8.5,68905.97704879905,0.3113002200212751,0,0.030219872579830415
SME106407,Wholesale,381156.4859474353,0.1566665360146208,1.5230667985729127,7.2925661000508875,102607.7487646782,80430.12695038361,48,0.0845598174004629,0.2837230013581782,0.1894841210714511,8,0,0,310000.810897702,19,9.7,80398.82155660317,0.20942547970855277,0,0.3918740335766993
SME106408,Transportation,157976.97944899183,0.13797495480679683,0.6432032129223286,0.1,105812.25690345585,43093.64009550108,48,0.1334031419228095,0.6783135382463479,0.8207265709678081,5,0,0,17081.14054844586,29,3.1,42455.23606050484,0.526200853268262,0,0.08676788857419246
SME106409,Wholesale,255669.68219449584,0.12034496578063263,1.7355550896207927,1.1307351167668822,39471.041078724236,32735.037900887462,36,0.07198749230205916,0.5521067339326696,0.2808033241495391,4,2,0,273674.5945236101,70,8.3,30829.970999455076,0.15021181426972122,0,0.09084127564350178
SME106410,Manufacturing,2836583.5658415537,0.18300471057639792,1.1877084603747605,3.653637278288541,16009.980037243407,158957.1325552946,72,0.07643160985822338,0.421363198658185,0.6214759670605281,9,0,0,103215.96471217572,15,0.5,156750.6521780751,0.3969256706637132,0,0.10949302960516788
SME106411,Professional Services,525930.7829531537,0.20997552400260647,1.9764660332113646,1.609758742172745,22144.017085787415,27448.311486442362,36,0.08404636394489266,0.8013953254537081,0.10958644867805331,6,1,1,264188.12122738926,50,20.3,26043.6530582072,0.16205653496321992,0,0.05222711559901348
SME106412,Retail,179457.2385800208,0.17694439248313446,0.7288695704569258,2.1372604962484445,17160.52942331286,47738.15654575993,48,0.08995672673002533,0.4014202726189774,0.7645569070824907,6,2,0,153138.74117953694,95,12.4,42068.60959448816,0.31587246316163353,0,0.1905369347297514
SME106413,Technology,356906.11753390956,0.17419704606534936,1.6868833230459965,3.3323025190481372,87153.02922029213,46455.41647038491,24,0.05811575814531371,0.513179974953107,0.900325245987821,9,2,0,43846.49118870208,0,0.5,43836.93539462971,0.3036527896427446,0,0.04920861814673569
SME106414,Construction,98970.03225855442,0.13590376790336361,0.25,4.351766358029636,35072.396208374616,64330.52096806037,36,0.07395300885074452,0.25825275294032873,0.6659156142036082,3,0,0,86062.33152728816,0,15.2,57760.56052558011,0.2977265462648654,0,0.10684165297813356
SME106415,Manufacturing,177342.87912511048,0.012563637994177895,1.7887274541093656,2.2625291452951064,176679.09155858358,68336.7091210375,36,0.0942790525364538,0.4163106882804076,0.6545836595673313,12,0,1,64196.87930438238,1,8.8,64576.93912857985,0.43271113216756446,1,0.08871121718823918
SME106416,Retail,1905661.478436115,0.21181731110052776,1.3538585475755582,4.175244894507294,90816.51305882233,49803.31289473995,48,0.1147568674340265,0.548520402316787,0.14544829646049887,6,1,0,82509.1064922005,10,18.6,48587.193368662134,0.21775813223186927,1,0.029247754820918556
SME106417,Wholesale,424012.2289296519,0.03722999043081218,1.6696444300311186,0.1,14018.332081396124,256623.1714405152,60,0.05212424883632517,0.5424683367847661,0.6864653299408026,7,1,0,486296.0057255194,0,10.0,236686.93472002717,0.2243626984441106,0,0.050583393263424016
SME106418,Hospitality,3238854.176855381,0.18955085136686572,1.119910614203012,1.7304372213238897,50542.29871771319,323088.88707288634,60,0.07987183457509667,0.2605873750688349,0.7104226247933626,6,0,0,40216.27537693022,39,9.7,284686.5333032491,0.5118050046722511,0,0.12496373437873676
SME106419,Transportation,444476.3654822665,0.20045893199943637,0.9278854957026987,3.4917102577721217,10823.09311530415,112550.57676674533,36,0.0772978684938791,0.18918750770262757,0.35422292505441944,6,0,0,586792.9105931328,29,10.4,103028.00104570456,0.2011828186563669,0,0.10202854777941066
SME106420,Retail,471663.6024550372,0.0487654316407419,1.2110232869206656,5.85710499098883,26113.729142100354,91320.30389724844,48,0.06808278353029715,0.4375684907746408,0.3089990744520547,7,0,0,291513.2976942284,0,2.8,91103.87553670505,0.1961415822534451,0,0.268944787358152
SME106421,Construction,928099.4375331827,0.09137593675158764,1.5556065957293668,1.1553730742579726,47040.21626778195,52687.11326514504,48,0.10028195843564265,0.49422392760233663,0.3536169944485029,5,0,0,358360.4685564833,14,9.6,53331.5233692894,0.12589754268983464,0,0.0849766112164496
SME106422,Transportation,33772.847079630235,0.3097179641111796,1.767113866113458,0.8736924320934933,31231.152434754236,21952.350601759656,48,0.13200273385391345,0.0684654198859816,0.40480827962835075,5,3,0,17953.522118270164,0,2.7,22044.764799493605,0.4434864540684019,0,0.017729151974199005
SME106423,Professional Services,600152.6530890194,0.13364142097044948,1.6171139947289168,3.246243315093623,398883.5845703335,29022.339393270562,24,0.08415954316213348,0.8117518835191002,0.6261712013022669,4,0,0,40825.26792596709,34,7.8,27797.156373133195,0.24097698367034281,0,0.0947684571153739
SME106424,Manufacturing,465568.0313904269,0.04238290596523851,0.9347815608235212,2.785089439536056,143474.9916154427,187292.4907301804,48,0.05547110101586157,0.4792549008060573,0.47027967398407605,4,0,0,53931.116350898934,32,0.5,183414.62505772145,0.486273374536952,0,0.04857962478671936
SME106425,Manufacturing,2160907.6365683647,0.20407033917704326,2.4607236798611476,1.5505072281223935,54445.72812635053,72264.96818143695,48,0.039351566633610245,0.05815879869749879,0.5933086414997575,5,3,1,153260.84592014638,0,13.6,72273.19012419312,0.18361388998738715,0,0.022675165187860374
SME106426,Manufacturing,1282958.624643147,0.07818598355414552,1.6330477401057257,0.7532989854552168,264129.646673919,45052.01833449756,60,0.07315981550809318,0.4987076113715514,0.5377688203932366,8,1,1,94508.94090765984,0,17.6,41689.03023394899,0.24664548505680753,0,0.06100972722663983
SME106427,Retail,157362.65333074043,-0.013641921796327644,1.1076995202839688,1.8777717130432607,30423.770391782593,60973.6706654378,48,0.09859197864268518,0.1327355228465229,0.3537743016537181,9,0,0,97322.60681367628,11,14.1,57123.956428561025,0.11271933064807894,1,0.04094350748207676
SME106428,Construction,1693213.2594988723,0.18158156384371738,1.6833211128415662,3.53397979195501,54232.56980426863,147319.58865899648,48,0.06980935238986317,0.23787118872350133,0.30737710658878115,7,0,0,49350.17571697148,0,9.4,130318.80197763235,0.534091531000903,0,0.12621087519047527
SME106429,Manufacturing,376128.2574396496,0.06667057473734973,1.5907930034528444,2.1668784396346963,157710.19358709952,64989.52681364638,36,0.08148009480409142,0.5060639761089325,0.4853743194434761,5,2,0,123897.63548870826,1,12.4,58912.25575447827,0.24196289634144774,0,0.07490685615309019
SME106430,Retail,197905.8662611653,0.16569506737779507,1.35356672012414,4.573859735468401,26794.100858555634,41387.83608958565,24,0.12385711221586958,0.19583000910663195,0.5191757193338039,4,1,0,85526.59830855638,5,10.6,38694.40492756211,0.10716899145553971,0,0.11606350821202449
SME106431,Retail,595468.1910818794,0.07498479695181087,1.2889662427577022,2.482364410110849,135473.50781561117,13684.640785786796,72,0.09120543977242662,0.25119348026456345,0.5757829205246117,7,0,0,159165.578565338,8,14.4,12973.94603218505,0.1508727374938271,1,0.07799812051123635
SME106432,Manufacturing,399205.1181427703,0.19657633554157478,1.9916791758069112,3.6624079633589575,95178.10095235273,75641.26318976817,48,0.07641625237510198,0.57576802783892,0.44376452562638163,4,2,0,13789.149339911975,19,16.0,68649.67631836986,0.5564212977566404,0,0.016056877610327456
SME106433,Hospitality,2277218.5318594608,0.15467986596847486,2.400316197304531,3.1455581452380956,124152.86756462755,111217.00536803801,36,0.0413740130096139,0.40223588658239173,0.2964779353335717,6,0,0,104261.54388877067,0,8.8,110264.6374069957,0.39911568061510994,0,0.04061400770985872
SME106434,Transportation,687365.8955592121,-0.06713668711671847,0.33019792806412607,2.054132293516973,368672.4155816555,53271.80550231491,72,0.09511504180624213,0.3406635625493481,0.19414465754891616,5,0,0,152574.91269175327,0,7.3,53621.32152992275,0.09836231863479014,0,0.061808507379513905
SME106435,Retail,600584.6767000731,0.17056100325636706,2.1267945667906782,4.032988397280716,110192.26239861034,41153.4894812732,36,0.08895400590330724,0.39129215556800845,0.3058304533769153,5,0,0,502343.53656682227,0,11.5,38979.229841673296,0.15417819757048656,0,0.06885020886901987
SME106436,Construction,1203382.7206082135,0.1168214937255688,1.4609612378736392,0.7523436679517119,81914.90756285154,31053.788036962964,48,0.09564067308402441,0.7283127634957864,0.483926636905632,6,1,0,28083.03354431853,0,11.2,28000.256085248373,0.34218900565613763,0,0.03881938860610387
SME106437,Retail,1458430.7955292773,0.25333741137526444,1.5801797991051936,1.8142873031482334,19003.536466636473,58705.569401801455,24,0.043678315193473365,0.5737873207730446,0.21145457540603552,4,2,0,86056.99799962783,4,9.1,58839.08486119809,0.28047076706495533,0,0.021568099571495306
SME106438,Hospitality,1070466.5016731755,0.17161662792126814,2.1934032815459235,2.0377737571949868,88367.24839603184,31347.977499426965,36,0.07420991022181657,0.1727651738325119,0.24623621411802513,9,1,0,132804.91509845163,31,1.8,27765.569978155454,0.18382361817874326,0,0.051069525895940236
SME106439,Construction,2021728.6541868432,0.20049262750024122,0.25,3.310461900282076,47479.315208287866,31174.849683751123,36,0.0895023346327942,0.6921066939526419,0.5631351175984504,6,0,0,175129.6122241116,0,12.2,31220.89751828923,0.13715673095700148,0,0.2373304333139549
SME106440,Construction,898680.1023438186,0.08315673591832601,1.898134175089906,3.709324322920017,65459.3592565214,53788.41925759845,60,0.03831256142856817,0.3452062647952379,0.65623810207582,9,0,1,605972.366540319,13,5.0,54535.81395277596,0.1366743290823606,0,0.13858543096379458
SME106441,Hospitality,578186.3292946678,0.07679457993456294,2.1553733839539313,1.3957126377186087,47758.40562358209,375821.1140415341,36,0.07830664292061526,0.4061042443251142,0.4863516114494094,9,0,1,56800.65714776375,0,20.1,374641.9423705316,0.6071137479044889,0,0.04732598062310899
SME106442,Hospitality,1688197.689794879,0.1379480535151548,1.0712607926424178,1.170246801359461,113818.61582671937,588222.33815649,36,0.10215602358611153,0.24664046719425564,0.20011358143506947,7,1,0,90502.68444758523,25,10.2,557216.6495644415,0.5521794744754607,0,0.09275109238258278
SME106443,Professional Services,446459.45098780544,0.11115070985649206,0.6833258318205285,2.82571878769657,29984.7397056622,219914.86239762843,36,0.058955725092626116,0.33771101103242496,0.28704003953159973,5,0,1,397148.0764801713,0,6.9,212586.26250754393,0.189942788568265,0,0.18857456819112475
SME106444,Wholesale,505471.28786040813,0.24704072417680656,2.351960848899181,0.23976221070756942,88507.77789971084,139756.42717751223,60,0.10148505721417803,0.45635002613057385,0.3013031467094969,8,3,0,80182.25422284966,52,1.8,141027.1269278812,0.3702727074097191,0,0.05020998324778688
SME106445,Manufacturing,2734822.0214507096,0.1277344753021338,0.48398454530907753,4.31253726566707,28640.69036740835,15566.680222153034,24,0.07568733727695423,0.43416545012557006,0.17691295601602222,9,0,1,541879.8634424468,0,17.6,15272.402047500089,0.08159461039122992,0,0.06497312283165667
SME106446,Transportation,2475428.642690305,0.042014260001301734,1.6802573874589022,2.3418697225266434,14488.885949482448,786058.9446739274,36,0.07741538712816795,0.732089069238012,0.43247555594782966,8,1,0,13327.003283043518,44,1.5,779603.282944688,0.5043980427645681,0,0.0921400189085268
SME106447,Construction,484961.2127822329,0.07379352690490716,2.0127095905152674,0.8287354155329414,53768.284915498545,112785.07815480154,36,0.09960350095642145,0.21646480668925727,0.737132911073883,5,0,0,109160.61382296897,57,7.5,112665.44949397915,0.30544413736070963,0,0.09138313386157683
SME106448,Transportation,310658.1600136396,0.2172040867691204,1.6681294528872814,0.7970787301894049,111024.20499251036,31744.80148594477,36,0.05792803746843733,0.3940571136487594,0.8571664198509984,8,0,0,77534.58370765334,31,9.2,30961.90439171138,0.21354575617396454,0,0.059094670357213795
SME106449,Professional Services,2112058.2421602914,0.12661941245896585,1.7605479244963993,3.2010151256382082,36341.08921311381,792840.362500846,48,0.042678528551781864,0.05,0.4970786961077561,3,1,0,38574.45973795537,0,7.8,707127.382709256,0.5208292628272645,0,0.024593150854445977
SME106450,Wholesale,1088616.6915588041,0.12234305856401911,1.3042392174839315,3.157719149463969,82696.42004686531,74332.12387696985,60,0.06835996844489876,0.3175546561249938,0.37210278442431544,4,1,1,423722.0528269397,15,10.6,71700.56706053797,0.08,0,0.18149259882475938
SME106451,Wholesale,670367.436813013,0.22481500553742373,1.7044963805353308,1.4705048398427085,52749.93410460399,164245.65801179063,24,0.08320209379412667,0.6076529360467726,0.21355096444935606,6,0,0,74311.00603220222,11,4.1,156581.30224414068,0.45584793957686504,0,0.02347040774253369
SME106452,Construction,354380.7892398661,0.06681894489075667,1.0603422722804936,2.5178029896286147,28799.704320622015,61862.60187794543,48,0.08374746734661641,0.6918700288769795,0.28834345048132304,6,1,1,95503.34004421995,13,15.2,55395.81628810651,0.20302168885603028,0,0.1684184283955566
SME106453,Wholesale,681258.1435442682,-0.038814103874186434,1.1315805505229732,0.893270591308565,120760.75959163006,130937.57804602345,24,0.08289324324965687,0.7069889681246225,0.36026704090135425,6,1,0,302710.0830574052,37,4.5,125292.5806563681,0.21063921506666428,0,0.277348221650787
SME106454,Transportation,478442.6074806548,0.07177066829146864,1.4695501702945837,2.286536149039712,40692.817440616534,144833.90912783472,12,0.05639389373653824,0.3518013814130402,0.15626100824693645,7,0,0,60094.9207241575,8,0.5,133084.83202563418,0.5083643451651295,0,0.12798113937868333
