customer_id,industry,annual_revenue,ebitda_margin,current_ratio,leverage_ratio,cash_flow,loan_amount,loan_term_months,interest_rate,debt_to_income,credit_utilization,number_of_accounts,delinquencies_12m,previous_defaults,collateral_value,days_past_due,years_in_business,ead,lgd,default,pd_true,predicted_pd,credit_score,risk_band,ecl_12m,stage,lifetime_ecl
SME104142,Manufacturing,650257.5806790891,0.1281300014727791,2.7754493244799865,2.8715330000060098,34178.0838381245,70322.00453597706,72,0.0758503970056851,0.0851027175525301,0.735646496184322,5,0,0,50316.1520800221,7,4.9,66463.31372711256,0.4389900260298492,1,0.0138983443900273,0.2600873240723877,459.3215415887428,Very High,7588.498105046503,Stage 3,30353.992420186012
SME104226,Transportation,727401.6304281674,0.1453152643771198,2.0739912971873204,4.003833661755246,39419.915868645614,143548.30926836067,36,0.0778492729710895,0.3244295280261877,0.2318897207271402,6,2,0,256476.77113366176,0,4.0,130428.20024989212,0.263357060746563,0,0.0915291591216779,0.32664904979163606,436.0844547480775,Very High,11220.12944370725,Stage 3,44880.517774829
SME110900,Wholesale,398826.6815406147,0.232051536108858,1.3469304291986683,2.742278529643855,14091.80748016761,131590.57563728144,36,0.0932694242462549,0.1392949727639377,0.2100913713330218,2,1,0,209501.02720724512,35,2.7,124867.62740077828,0.1717729104859265,0,0.1543581190609325,0.37656129946122424,420.2717441402707,Very High,8076.816537244553,Stage 3,32307.26614897821
SME104577,Manufacturing,42687.549940444136,0.0578131715025184,1.1608625275187423,0.3083298677223589,20537.693090987217,27746.90746128869,48,0.1261853724745354,0.4469402155111446,0.4471690486570985,3,3,0,84209.26908208842,0,13.9,24699.76364804443,0.0945490418560004,0,0.0158259863239614,0.32698052062481203,435.97577374796913,Very High,763.6103578021535,Stage 3,3054.441431208614
SME101694,Transportation,140216.09248214832,0.2875803542047277,2.2029608598019874,3.1553674502184954,125439.7037449887,66197.31134318394,48,0.1061552546427721,0.3629778856739615,0.507512540406519,5,3,0,14907.034533854374,0,21.1,67147.85856142092,0.4625888851156013,0,0.0426183742687114,0.29465399839252177,446.86905974543924,Very High,9152.499192719622,Stage 3,36609.99677087849
SME100581,Construction,153837.53234496468,0.2318726197989872,1.2856914090735343,0.1,112193.31962361392,99994.39602422704,60,0.0960452919918546,0.598895312125288,0.5320981391460362,4,0,1,304621.263169855,0,0.5,95351.32753192224,0.1065286760051179,0,0.0789898264238234,0.44894307758397184,398.6870361547464,Very High,4560.206956092681,Stage 3,18240.827824370725
SME106584,Construction,424336.4375911436,0.0786546986658174,1.744858729955203,0.2886330619225048,106829.43059821568,275818.68443424336,60,0.069211842276807,0.3718458668857791,0.4948256629292911,8,1,0,186079.91885483768,0,1.3,263778.7735333806,0.4329807151016823,0,0.038378598014449,0.26417296277294605,457.7977886847915,Very High,30171.49047854696,Stage 3,120685.96191418784
SME111276,Manufacturing,2659977.248755988,0.1925072211063166,1.788352724937468,3.209999081461622,69606.18081330875,131214.70669023076,36,0.1147449318216688,0.3839514155087604,0.2065255856158883,8,1,0,876365.0694120469,0,12.1,123955.05149387276,0.2756676273568468,0,0.0253523527473267,0.224576157864848,473.29261138289024,Very High,7673.856009295484,Stage 3,30695.424037181936
SME107971,Manufacturing,775180.2378775056,0.0373926399761295,1.4979086226086449,2.614750791632937,25723.19998299269,111358.41445654337,60,0.1387674646347614,0.3753795364519355,0.5635894225044346,5,0,0,49617.959555500885,19,8.0,104290.07396190838,0.4867006754517003,0,0.0506101475698202,0.47183681276156547,392.0383836329564,Very High,23949.51626984311,Stage 3,95798.06507937243
SME111336,Wholesale,183544.29885615263,0.1329029575430372,2.061818758522782,1.868831832646049,61191.47099927397,85812.25981735981,60,0.1041674145199207,0.3585917733495045,0.2909455691258181,7,1,0,205675.77706649544,37,12.9,86407.18399133775,0.166878194704478,0,0.0472911125805267,0.3111519733722825,441.23191201553163,Very High,4486.648062028468,Stage 3,17946.592248113873
SME102461,Transportation,131509.22520638988,0.1597282513586029,1.4416121007210023,3.094527292757606,292787.2334379321,85480.99638415342,48,0.1067408761480609,0.492627691443125,0.3330351274809022,5,1,0,122800.39140538934,0,0.7,82617.72488399575,0.3216564574857315,0,0.2764591490918361,0.4240531633917744,405.98812035633955,Very High,11269.011269636407,Stage 3,45076.04507854563
SME105837,Construction,226233.00445910185,0.0142850228980793,1.0935193068289624,5.080437868280213,8428.292328973039,35868.800262827834,48,0.0384638304900985,0.6979547927776051,0.7044106598501093,8,0,0,330283.38745718333,12,10.1,32854.57991248591,0.1188974194103012,0,0.209499272300043,0.7626007803381739,299.7229545301949,Very High,2978.966315876698,Stage 3,11915.865263506792
SME105941,Transportation,110905.449827545,0.2188990626414341,2.723864053951774,0.506756883091021,96308.62981860511,63883.37511638743,48,0.0937089792562731,0.4228218860896257,0.2624950159545621,4,1,1,502481.3103791165,8,19.4,60823.96296397081,0.1826364041502255,1,0.0419302906094107,0.18109560782833875,492.7507687153753,Very High,2011.731324428149,Stage 3,8046.925297712596
SME110850,Construction,1385274.686756527,0.1352803843970505,0.6989990471203247,3.006583505752044,53035.21088133336,106263.16577510488,60,0.0619874694555783,0.8376839656509323,0.2116637090911887,5,3,0,56859.8838528354,0,8.2,94275.2695655552,0.4531036582767374,0,0.2523731081632819,0.5353996990749609,373.67228328007525,Very High,22870.38492932537,Stage 3,91481.53971730148
SME100596,Professional Services,290515.3190122728,0.1257333618520675,1.548653467426221,2.962220397895939,63220.4941576016,58590.188904380695,60,0.0861901134218718,0.1098998160971293,0.4637200010636809,7,1,0,620760.4706709506,4,10.4,54052.95272265537,0.1706946095834404,1,0.0377052302447039,0.2845052263702204,450.42789893646597,Very High,2625.001031143383,Stage 3,10500.004124573532
SME110457,Wholesale,627739.2965186972,0.2387713495772364,1.2085753850803365,5.031147367750167,250097.63048320284,41245.31676395077,48,0.0901472821914605,0.2613622870697123,0.3645917504776972,9,0,0,66342.50301786911,28,7.5,37946.3628586845,0.08,0,0.0954390552618769,0.5299473987480902,375.25224736442794,Very High,1608.7661031128796,Stage 3,6435.064412451518
SME109587,Construction,460724.7329384688,0.1623395783332019,1.433552882411467,3.7654173481910873,148146.79620032947,151814.7924114302,72,0.0778790514876234,0.7000054493251673,0.7208230525082135,6,0,0,93004.86400748766,54,18.1,152980.88047257645,0.448386848968565,0,0.2273372786272774,0.7545079213587466,302.9106165654804,Very High,51755.18034046842,Stage 3,207020.72136187367
SME111277,Manufacturing,1081444.807559972,0.2156554887247992,1.935373823360488,3.6035915782615535,316885.10366706754,167666.4862356993,48,0.1183412240782862,0.5437343934112138,0.3214451237415356,7,1,0,155119.16588179514,33,8.7,157161.88886799113,0.347415640797472,0,0.1656877828365944,0.4521933286763722,397.7399516478903,Very High,24689.98108723783,Stage 3,98759.92434895132
SME103783,Wholesale,1889232.788967708,0.2287301351718759,1.3132382485247749,3.5990337987783163,558563.2372376162,82466.05428771324,12,0.0722895087648299,0.4159915431644601,0.0898016775899328,4,0,0,1016851.9351167232,0,15.3,81826.11861547566,0.0971310146869519,0,0.0190959710273074,0.25493348264822696,461.26601342148325,Very High,2026.1740817034515,Stage 3,8104.696326813806
SME103365,Retail,135692.79539630498,0.1905934177704723,0.6870838342751016,1.6460172562512496,63334.56143541668,88200.31700759823,36,0.0449573878388781,0.3935767652287496,0.5861747408624014,3,1,0,270596.37329911103,41,7.3,84265.79988499107,0.1481927430302722,0,0.1150545617981586,0.6230988374025764,347.63985626047395,Very High,7780.996597790311,Stage 3,31123.986391161245
SME107421,Wholesale,421159.50591614767,0.1693410770408258,0.9229700092148624,1.8326330302972176,49257.02487518708,15115.48802185303,36,0.064331974025332,0.2053319716486171,0.7136536078674975,3,0,1,174593.07757116415,26,6.4,14645.144588590878,0.1301659562426564,0,0.136575044708874,0.6856298340170344,327.6553164441902,Very High,1307.0156381489383,Stage 3,5228.062552595753
SME107463,Hospitality,219884.16566538435,0.1443212352923805,2.319981970199171,5.116635133902364,25100.158923387928,73232.86657513249,36,0.0955214440342716,0.5751276921574476,0.513212046943885,8,4,0,135442.42589315533,0,14.6,69988.980089264,0.1126809752429699,0,0.1431022203624982,0.6335795348143828,344.4023125929251,Very High,4996.678453947955,Stage 3,19986.71381579182
SME101351,Hospitality,857925.7805855684,0.0811254680487616,1.7092284099512374,1.3477628013806455,66333.62368110803,67335.94003970671,60,0.0953036832582398,0.0652294154523978,0.7911703881223416,7,1,0,56786.98522075263,26,22.4,64373.38616271132,0.4640231823769409,0,0.0365398006662026,0.41161055566776317,409.6781644880449,Very High,12295.113333372892,Stage 3,49180.45333349157
SME100004,Manufacturing,69491.85367309932,0.1545838225870388,1.3810275573210085,2.7437727838294825,34550.544867907265,19366.11184215025,36,0.101417458826234,0.6082831610194563,0.482725810095741,7,1,0,187007.10256357185,9,18.0,17900.161980685323,0.08,0,0.0264792207011642,0.40038209785170126,413.03689465774625,Very High,573.3523524569644,Stage 3,2293.4094098278574
SME111582,Retail,93974.4449203423,0.3086252462664233,0.8491193158742824,1.5987137808658514,244722.42723093604,50305.73494985813,36,0.0740225618668307,0.3574754224012572,0.27241400116971,10,1,0,143685.20645146756,5,4.9,45918.49210113029,0.1896805319470821,0,0.0869115200915477,0.27847143960550463,452.57995184754736,Very High,2425.442799633293,Stage 3,9701.771198533172
SME105692,Construction,373612.39753758,0.089137675840867,2.071868534585949,4.6280942289112055,143217.58415167587,151893.54780914896,36,0.1103013063265102,0.6042745144429524,0.3297558296704638,4,0,0,115598.04701867796,55,7.5,144141.69837575313,0.5023669988060668,0,0.2626662294664799,0.6768649850445438,330.5670454095188,Very High,49013.169238190145,Stage 3,196052.67695276058
SME103892,Construction,47110.53293953052,0.0631434280419539,1.8532544298065543,2.234574575771366,100317.52057545958,30621.84641069484,72,0.1214882892713543,0.5395885383496138,0.2271020655686603,9,0,0,114987.29917830307,21,0.5,27846.554894239413,0.1829579093232854,0,0.1668802967287121,0.3546663863419701,427.082723693276,Very High,1806.9356728450416,Stage 3,7227.742691380166
SME107188,Wholesale,197538.44587742363,0.1876703587197361,1.5063162484691817,0.1,121360.94840266745,128399.98982032535,48,0.0634825392584098,0.4708434573637189,0.3870587567832722,8,0,0,365611.97323433706,47,14.2,115464.94266435046,0.1720751794887002,0,0.0340829289240065,0.25049471727209044,462.9615186681007,Very High,4976.992048096199,Stage 3,19907.968192384797
SME105010,Wholesale,1067608.4144257766,0.1156878292062919,1.4615698789140716,0.9579001364936316,143668.13360509794,59034.01932374689,36,0.102192759009039,0.2964468102088321,0.7677500959060387,3,3,0,851788.961234324,0,0.5,58595.93547635498,0.1247883672825897,0,0.0744279662420826,0.4805448458293197,389.52000172503523,Very High,3513.7876987443206,Stage 3,14055.150794977282
SME107353,Construction,517687.7878927981,0.2098329675439356,1.588511073336314,1.1508276970461309,184160.36847155276,198754.40509026663,60,0.0461294925426303,0.3166684848581305,0.6243757206999818,10,1,0,133793.60758989444,3,16.2,189200.257324033,0.4168907937695438,0,0.0291875596202072,0.2461482141333336,464.64127684956605,Very High,19415.14849755104,Stage 3,77660.59399020416
SME107980,Retail,167949.38400708392,0.3404632251884874,0.6483600329868446,2.307769489788687,67657.50795501834,109167.09960460456,36,0.0802434366595825,0.1766488191203586,0.3572024665798206,6,1,0,36297.55580473922,39,12.7,98815.30872163716,0.464123114065204,1,0.1225006597357608,0.41519042838497217,408.6132822222885,Very High,19041.65806836296,Stage 3,76166.63227345185
SME111090,Construction,324305.12199255027,0.135189489506442,0.981943695453998,1.9494458217771853,224395.55508725863,209678.13616334405,48,0.1201620297098427,0.4657782423711185,0.5098958488451704,4,0,0,58846.82658204158,42,0.9,192714.52649339693,0.5485188843371284,1,0.2360531333645436,0.6030715079245283,353.7310976519399,Very High,63749.21583984565,Stage 3,254996.8633593826
SME103844,Technology,532852.0394106071,0.3133477964403133,1.0915896375370562,0.1,63046.3118388236,195967.12903686252,36,0.044780505608589,0.0747472801529191,0.2293212817600133,6,1,0,788447.5650048808,0,11.7,175707.2287321258,0.186739285644324,0,0.0146715196663291,0.0733357587084413,566.876493465974,Moderate,2406.2520209608697,Stage 2,6015.630052402174
SME104884,Hospitality,760216.6158674085,0.1598572672176711,0.8451151085337059,3.684088224554472,119706.99393057516,40388.81212597083,24,0.1040122019168623,0.0699659540534152,0.6191898251792345,2,1,0,168698.73956593653,13,1.8,37112.82779077763,0.1300313997065913,0,0.1650350709914156,0.6605774624058717,335.87132596462254,Very High,3187.836480607551,Stage 3,12751.345922430204
SME106126,Wholesale,1068472.0850611222,0.1168471650401465,1.1706238548464802,0.1,85136.87665677516,43899.20762129452,60,0.0615632113581274,0.224946251249362,0.2595312426617056,8,1,0,499457.8115854114,32,3.3,43673.65580524544,0.1110092505561509,0,0.0181955283520982,0.2646606277435468,457.61692750598536,Very High,1283.1223092782977,Stage 3,5132.489237113191
SME109039,Manufacturing,278079.0989872509,0.172079630320669,2.500988884303293,2.408152741405671,73674.98273063282,94525.43748591012,24,0.090852785388501,0.7056938884482018,0.1031062682321176,8,1,0,205823.561770174,1,19.6,93883.1211110269,0.08,0,0.0155510018439663,0.1572517879466436,505.0048572983877,Very High,1181.063092217621,Stage 3,4724.252368870484
SME110211,Retail,95336.33630803748,0.0438977190169023,1.0243598138272634,1.7703502970199136,93839.40941210104,61968.61860022436,60,0.0736784054618521,0.5610866542809719,0.2175314503023938,4,0,0,350362.9036686654,7,14.3,63098.56322304408,0.1540359269267032,0,0.0470707532521352,0.34986732749441596,428.59990598645675,Very High,3400.5164826212417,Stage 3,13602.065930484967
SME101164,Manufacturing,182561.42444698472,0.1467640173131559,2.111016181143325,1.7621166832487032,50449.78351748706,118664.92589054006,60,0.1161415250045281,0.6093024271554736,0.4661071351312686,9,2,0,58743.14791800385,0,8.2,116074.53294656586,0.4695505221010331,0,0.0474724503174846,0.30072863272115313,444.7731051534464,Very High,16390.569829713666,Stage 3,65562.27931885466
SME102269,Hospitality,310059.2698172585,0.1711022709598095,2.173756299856006,4.998539375637478,26795.741485312265,93540.97250616708,36,0.0933112066255124,0.2735664663728394,0.3409520165522483,6,0,0,605157.4331023706,5,16.2,88818.71977090398,0.1789217511948782,0,0.0506524857926258,0.35932542760871783,425.618630343104,Very High,5710.256281699901,Stage 3,22841.025126799603
SME108098,Construction,481144.1370731428,0.1952204449022138,1.2597745248527792,3.2184249996288568,145927.1362991935,47693.46566888257,36,0.0782308715545817,0.2711138404556438,0.321356256508746,6,2,0,69294.83590496866,0,13.9,48231.56311580131,0.2059541294709576,0,0.1525636107436346,0.36531478214925295,423.7486507353803,Very High,3628.8505872106684,Stage 3,14515.402348842674
SME104676,Manufacturing,716445.5826105708,0.1231688092887373,1.0223678816293362,0.3240027956851068,51639.013651046575,25827.42902494003,72,0.0583737931390101,0.9190975962292726,0.6046112552968745,5,2,0,32810.372454170014,0,3.7,24475.301521584377,0.3836571954681265,0,0.1282984514095491,0.4454226929040435,399.714271391098,Very High,4182.575004737324,Stage 3,16730.300018949296
SME106090,Manufacturing,608540.8801823063,0.1206684154192401,2.2768960146883286,0.1613596912976111,86992.50833769732,55580.96375611517,48,0.0531976799944922,0.4357734765972317,0.3239249711404209,8,0,0,132187.7607938976,18,16.6,53383.68462701792,0.1856416997283834,0,0.0163555583817555,0.12344839811876507,525.3001406432622,High,1223.4030001407568,Stage 2,3058.5075003518923
SME108209,Technology,1739216.2547853263,0.1752085193690655,1.288567119788449,4.484267532403515,46828.99341518436,36745.39767179629,48,0.1382774255895376,0.6202816163312243,0.5932256758098555,5,1,0,82969.54168639846,50,15.2,33360.44624628629,0.1880316686733139,0,0.1480777324744034,0.7194078026631507,315.98684947168033,Very High,4512.715922749601,Stage 3,18050.863690998405
SME109283,Wholesale,82646.68047796554,0.2026128701744168,2.067518997638653,1.3434375786603998,45583.33700603073,53720.3423106776,48,0.0538920807616314,0.398784537159587,0.4548656789109043,5,0,0,173917.62164715052,78,9.3,49925.53621604815,0.1714665443821733,0,0.1102401627744936,0.4273447892027171,405.01690720412796,Very High,3658.3103545562517,Stage 3,14633.241418225007
SME101804,Transportation,536249.0824931726,0.1962864356846208,1.3790161059049435,2.22057093055158,81731.157876156,255159.76422186135,60,0.03,0.2685719149445778,0.5416572780585233,7,0,0,105309.24930550864,0,18.2,236456.1133336264,0.4017768951006797,0,0.0383079942845349,0.22572589833096213,472.81721692554527,Very High,21444.547915606538,Stage 3,85778.19166242615
SME109028,Manufacturing,726107.4337977333,0.1590012842421493,1.2803171167077247,1.766076192932676,118956.7465479424,180747.53923952777,48,0.1123741567386795,0.4992993024478003,0.5142913778107863,6,0,0,245801.1652723978,30,22.3,165181.51691407966,0.1854490821174166,0,0.0149913877821992,0.351927836155995,427.9473371601513,Very High,10780.521186692267,Stage 3,43122.08474676907
SME107586,Manufacturing,1000216.7465966472,0.1052460833271859,0.93686780225396,3.204690274227791,114659.77440551225,45279.25291649283,24,0.0707108433012274,0.5462887484151748,0.8300941333839152,8,1,0,78645.9689904669,21,12.3,45286.24042504063,0.1184617597482602,0,0.0735614416285512,0.7105725778309155,319.11457548371874,Very High,3811.9999917902865,Stage 3,15247.999967161146
SME103157,Manufacturing,375691.1780134487,0.1052307044015788,1.3282399279235504,0.1,44155.16477725648,57761.174708589766,60,0.08873953949414,0.2096879439401378,0.3049561039467914,8,0,0,222328.5770279176,12,5.2,54231.57589625108,0.1372461426807079,0,0.0367130638626794,0.1708320110775618,497.85789941126706,Very High,1271.515403074636,Stage 3,5086.061612298544
SME101543,Wholesale,440225.2664114173,0.1924798924129681,1.817183488395722,0.7060588226182227,50002.62600192379,37727.98301685172,24,0.1127422902028926,0.4602345081655632,0.270951115242668,6,1,0,153873.50168993603,0,4.5,36635.47138011706,0.1523395109535799,0,0.0187597777279483,0.1791545111802594,493.6989108260162,Very High,999.8666645550342,Stage 3,3999.4666582201367
SME108408,Hospitality,1340822.1643207355,0.1788461623959018,1.3567869281849616,4.220679804095448,130948.856400668,75807.31409639266,36,0.0555275793373844,0.7305811188946509,0.5205063295614917,7,0,0,131990.8234274087,5,0.7,70662.18882603633,0.1016587204507721,0,0.3685290638937759,0.6320746277941145,344.8695084397244,Very High,4540.462389956657,Stage 3,18161.849559826627
SME103313,Transportation,561419.3588454142,0.1182767649195536,1.8313322145828896,2.4177894236630624,52371.59151729549,47101.05950802932,36,0.03,0.2408686511140595,0.1973127063452025,4,1,0,44488.47130010226,0,11.4,43248.405994306464,0.3066615079668133,0,0.042267044199436,0.19413203864814713,486.57885746570605,Very High,2574.699730079208,Stage 3,10298.798920316833
SME107045,Technology,563034.048477227,0.1997019604545431,0.7138169982081217,2.6518063367979927,20348.341481878444,21130.400623817703,12,0.0992110489326604,0.3989731119036089,0.2503613423980009,6,0,0,288596.24384732003,0,0.5,21256.62381053113,0.2135842046868794,0,0.0637403247426017,0.3188799452976102,438.6483824204643,Very High,1447.7401721531676,Stage 3,5790.96068861267
SME105928,Hospitality,883152.2974865218,0.169347820946086,2.041748856203471,0.1,210825.57627527916,99362.06347344504,36,0.0600182770098133,0.7297659671620085,0.3033024209528527,5,0,0,91856.822174812,0,11.3,94840.96164455428,0.3744945069302746,0,0.0095066514974613,0.1742021107634137,496.15492656216253,Very High,6187.209387911958,Stage 3,24748.837551647834
SME109967,Transportation,378386.46038930496,0.01366552677458,0.9812881261926842,3.1898566474255494,135435.47526522336,86764.71762952882,36,0.063557679202403,0.7146567184510346,0.2952250015462041,9,0,0,100554.72536892517,52,5.1,78618.49464054067,0.311280809343295,1,0.2557615884629516,0.6929920023632765,325.17547205368385,Very High,16959.197326659872,Stage 3,67836.78930663949
SME101614,Hospitality,248184.69143503017,0.0519152855003027,0.9557479711844052,1.6914475825581,145976.29920370685,71997.13606017965,72,0.085880879059554,0.5866709849301912,0.2616401554371735,8,1,0,60690.9232098158,0,11.8,71129.91080866152,0.4005908458779056,0,0.0722420059372895,0.3966604345651596,414.15687988385815,Very High,11302.43890731936,Stage 3,45209.75562927744
SME107525,Wholesale,2168881.711174174,0.1084249292983323,2.1496744359808933,1.5056741235939477,284155.7223623748,54519.72496631916,60,0.0623720118637036,0.3032683142435349,0.5601781622673244,7,3,0,54138.89857932067,31,16.6,52481.74362055179,0.3812271219895303,0,0.0836557806437813,0.3857953452883982,417.44778069025676,Very High,7718.786512107111,Stage 3,30875.146048428443
SME103137,Manufacturing,1419315.3632004785,0.1273748144225843,1.4797730120676875,3.5049505660770506,45134.32030486076,208625.58518278465,24,0.1018746006460337,0.3921884442522856,0.1171705164918977,6,2,0,40589.13290301108,48,4.5,187031.84353625184,0.553136735279056,1,0.280110268647237,0.5161880750328163,379.23107108129864,Very High,53401.815745586806,Stage 3,213607.26298234722
SME105090,Retail,663092.3158858066,0.2392849540007042,1.3206720823467446,2.022421922886453,193411.0269422265,328455.74335204216,72,0.092479726963476,0.5461588950771794,0.3961980124913909,7,1,0,149725.32327535516,13,12.2,293422.1718369676,0.4860746263231899,0,0.0318593489478414,0.3123568841312433,440.82682924179414,Very High,44549.92325464855,Stage 3,178199.6930185942
SME105567,Manufacturing,145380.44812284017,0.2149477218166061,2.1609699434643934,4.738332232432667,10558.1690515597,94497.29127984612,72,0.0334791994355144,0.3803578375904654,0.2114249655653349,6,0,1,160765.70541141302,0,9.1,92200.61531088607,0.2750325323227097,0,0.1304922856547437,0.41535825237627083,408.5634269211341,Very High,10532.724639124446,Stage 3,42130.898556497785
SME105076,Construction,740750.2702683741,0.2898897426158198,0.7597992251606815,0.9268204084767732,17514.22369052222,43589.52552953387,36,0.0974878447312843,0.469611614209897,0.2432476797611162,6,0,0,66298.78113002279,44,15.7,38472.85647793367,0.274198435168455,0,0.0577179111391459,0.30460052173515123,443.4497738412075,Very High,3213.2909230963705,Stage 3,12853.163692385482
SME102542,Retail,354853.256725098,0.1810036083280108,2.28510185995971,2.453378899527103,113814.9820307945,63199.781297265385,60,0.0560509580615081,0.6118797582051128,0.5579508725854742,6,2,0,21002.307803672247,44,4.0,56579.74088071127,0.5756123938721165,0,0.2794293723691523,0.5624568877006487,365.78772818181284,Very High,18318.095970948994,Stage 3,73272.38388379598
SME107278,Transportation,233240.6181730432,0.3082845376145561,1.2679038625872057,2.315398394442811,31104.883223586865,29992.12926696423,36,0.057214273578831,0.5349435338587775,0.3726132572242718,9,1,0,529828.1855370266,63,5.1,29096.5504654848,0.1132333716263224,0,0.1293450467126239,0.5351095646552558,373.7564166539858,Very High,1763.02575659348,Stage 3,7052.10302637392
SME107858,Hospitality,386898.6018353969,0.2951649085958959,1.4213433696386646,2.992012858279607,26693.43559414458,59230.34979871487,60,0.0614443956813235,0.7321715299442821,0.7733564728930693,5,1,0,54474.643749074254,19,9.0,55356.3701317118,0.3092032338952007,0,0.1674314274596083,0.6222320547927409,347.9059738220611,Very High,10650.353242788548,Stage 3,42601.41297115419
SME102563,Construction,2629708.562668243,0.1109587996505492,2.066649145052553,5.010033522154334,95406.25483938902,252548.4075628644,60,0.1044945046033096,0.6138227188654548,0.1547783293497893,9,2,0,541747.2040928788,62,0.5,238721.3327113289,0.1529036485150482,1,0.511009144456545,0.728390290615547,312.74476335059336,Very High,26587.23822129005,Stage 3,106348.9528851602
SME109296,Manufacturing,487351.8755352446,0.1642201362637556,1.578327268106567,3.0943462287620545,40317.207929412245,164482.78977726004,48,0.1081596631318353,0.1171005201121582,0.7252330527128193,8,0,1,138067.92984089855,19,4.5,167285.40583162583,0.3451032034155889,0,0.065532418914944,0.6917007920526994,325.6127489852309,Very High,39932.39127747121,Stage 3,159729.56510988483
SME104609,Technology,317390.5265361648,0.1669083271302731,0.8623869517066562,2.743182325073138,61437.59303385487,148726.1112068323,36,0.1111320491025533,0.2937250926455296,0.6162712288972159,9,0,0,61223.667628399686,40,8.9,148338.23396256697,0.5011700968950531,1,0.1120827776498623,0.5771839572046926,361.45354109508526,Very High,42909.40632283254,Stage 3,171637.62529133016
SME103915,Wholesale,383038.6900537616,-0.03335165360105,2.74874090804002,1.4537248389744102,183610.3481543591,51033.79706587146,12,0.0654916487773283,0.4718973927438674,0.8586565001376361,4,0,0,91048.9820202676,7,11.5,46797.68648924864,0.2491558501741395,1,0.0267689695127922,0.36169335044959977,424.8777253612543,Very High,4217.3145771378,Stage 3,16869.2583085512
SME101257,Professional Services,470457.892204461,0.0687300687850883,0.5593897399388181,4.8347576576058575,124809.12032266034,56310.96390074558,36,0.0333683417172943,0.3072488351185435,0.582577095832563,9,0,0,49612.48937239801,46,12.7,52628.01986174208,0.3792775230447653,0,0.0664393766637257,0.7495563950983652,304.82603250718483,Very High,14961.614130837435,Stage 3,59846.45652334974
SME104343,Wholesale,301100.56788354734,0.2258698256104503,0.9746058098662134,4.776578392443252,98117.78551358644,170660.0252802122,36,0.0817471878405567,0.6967307772763256,0.3446728272448545,5,0,0,372158.3922913848,0,13.8,157259.5649217657,0.2746759284189541,0,0.013221384102853,0.47317261197201815,391.65178415826404,Very High,20438.88828599704,Stage 3,81755.55314398816
SME104285,Manufacturing,2655955.821895934,0.08474480477803,0.6312297064466672,4.04668339456864,102000.65343565652,16628.71464701268,48,0.0874332449073423,0.3206632552286766,0.2229955231349948,6,0,0,250018.6237420652,46,0.5,15440.660776915374,0.202741200814594,0,0.4501598299888341,0.6512987344849785,338.8372040835969,Very High,2038.8634036314152,Stage 3,8155.453614525661
SME100282,Wholesale,1236058.7911923684,0.144559300133,2.0876724650714227,5.4100147412251625,33263.28911785207,83685.96789454098,12,0.0790225251913525,0.4142241961970913,0.2377416053179022,9,1,0,106195.8023018152,1,10.0,81287.54771223347,0.4123028325962314,0,0.0439963211231541,0.3960474505410832,414.3416910533123,Very High,13273.564434889377,Stage 3,53094.257739557506
SME107602,Construction,1145656.1950347824,0.1101877717231582,0.9373751683108108,3.3724243375167657,34295.277205295206,88673.92089523969,48,0.0344173019342205,0.3916701799284383,0.3268522955350764,9,0,0,347321.4233761586,9,12.7,88937.77560134308,0.1806546427625816,0,0.0903902718453394,0.419359869447205,407.37636908875294,Very High,6737.864281605468,Stage 3,26951.457126421872
SME102721,Professional Services,1776098.5637800903,0.2090918401011683,1.8474139522409947,2.831862294049173,69923.63037517837,139473.4242723444,36,0.0432752159355557,0.2309809210067127,0.7053353355472829,7,0,0,97553.6219624418,13,2.7,127366.63143851786,0.3836442196857925,0,0.0339932016943997,0.3395049417385666,431.90935492404407,Very High,16589.390191498584,Stage 3,66357.56076599433
SME102800,Technology,377145.3623554325,0.1737753320115451,0.25,0.1,58752.03934590813,74677.0456794064,36,0.0918320300178942,0.631910976805377,0.6846016181539252,11,1,0,80313.94502532978,0,12.6,70164.59759898933,0.4121018105894228,0,0.0897593055032213,0.36496463709780075,423.8576077843343,Very High,10552.937047263358,Stage 3,42211.74818905343
SME103881,Hospitality,1995919.7580159693,0.1562996983180905,0.25,5.786959365875768,54156.7885619816,23632.03671502042,72,0.0565639043514986,0.7299644920725086,0.5147186362978848,12,0,0,54239.042781543016,25,11.2,22243.97656014103,0.1811415637839028,0,0.3151934449041157,0.8259974248306012,271.55216394127063,Very High,3328.1986091194676,Stage 3,13312.79443647787
SME111471,Retail,2657536.290880365,0.1372673748354698,2.07919051540719,2.4158148904156853,22216.48485226292,111460.03695566322,48,0.0465712481677657,0.356108550880289,0.5455616505930775,4,0,0,115806.84929208456,37,5.6,102693.060256017,0.4346841667230226,0,0.0736170557686819,0.4359336609465164,402.4914072141322,Very High,19459.66332182403,Stage 3,77838.65328729613
SME110093,Transportation,295606.0503037776,0.1365119411930605,2.156363659993076,4.067885726370452,122250.80207657276,87661.49703985955,60,0.1180023337127262,0.5080868635894737,0.2781580751921034,4,1,0,144222.5802508255,0,0.6,86561.4469195128,0.24680517098772,0,0.0315464419531976,0.39873818989045834,413.53117216204214,Very High,8518.56800831272,Stage 3,34074.27203325088
